image label x y z rx ry rz timestamp
/dados/ufes/20191003/1570117946.223511.bb3.l.png 25 7757841.74518 -363543.766142 0.0 -0.043423 -0.077184 -0.708071 1570117946.223511
/dados/ufes/20191003/1570117946.848065.bb3.l.png 26 7757845.77882 -363547.267756 0.0 -0.060869 -0.064688 -0.71247 1570117946.848065
/dados/ufes/20191003/1570117947.472621.bb3.l.png 27 7757849.89342 -363550.862586 0.0 -0.044628 -0.065778 -0.71846 1570117947.472621
/dados/ufes/20191003/1570117948.097162.bb3.l.png 28 7757854.02694 -363554.564359 0.0 -0.038708 -0.046234 -0.725561 1570117948.097162
/dados/ufes/20191003/1570117948.659272.bb3.l.png 29 7757857.74194 -363557.914956 0.0 -0.031506 -0.040406 -0.728826 1570117948.659272
/dados/ufes/20191003/1570117949.221446.bb3.l.png 30 7757861.53209 -363561.257121 0.0 -0.019733 -0.034239 -0.724166 1570117949.221446
/dados/ufes/20191003/1570117949.783538.bb3.l.png 31 7757865.40024 -363564.682353 0.0 -0.023442 -0.034602 -0.723891 1570117949.783538
/dados/ufes/20191003/1570117950.345590.bb3.l.png 32 7757869.30545 -363568.159722 0.0 -0.016593 -0.021605 -0.719759 1570117950.345590
/dados/ufes/20191003/1570117950.907716.bb3.l.png 33 7757873.13938 -363571.511988 0.0 -0.013407 -0.017539 -0.713301 1570117950.907716
/dados/ufes/20191003/1570117951.469793.bb3.l.png 34 7757877.10446 -363574.970006 0.0 -0.005482 -0.017791 -0.709282 1570117951.469793
/dados/ufes/20191003/1570117952.031998.bb3.l.png 35 7757880.95923 -363578.336767 0.0 -0.011194 -0.004158 -0.712412 1570117952.031998
/dados/ufes/20191003/1570117952.531615.bb3.l.png 36 7757885.74962 -363582.472405 0.0 0.0 0.0 -0.7131 1570117952.531615
/dados/ufes/20191003/1570117953.218575.bb3.l.png 37 7757890.44754 -363586.567511 0.0 0.0 0.0 -0.715736 1570117953.218575
/dados/ufes/20191003/1570117954.030577.bb3.l.png 38 7757894.56676 -363590.178007 0.0 0.005385 0.009197 -0.719643 1570117954.030577
/dados/ufes/20191003/1570117954.592654.bb3.l.png 39 7757898.41659 -363593.550034 0.0 0.00026 0.012195 -0.725566 1570117954.592654
/dados/ufes/20191003/1570117955.154768.bb3.l.png 40 7757902.21974 -363596.954874 0.0 0.010063 0.01135 -0.724958 1570117955.154768
/dados/ufes/20191003/1570117955.716884.bb3.l.png 41 7757906.0125 -363600.281334 0.0 0.013642 0.015948 -0.721115 1570117955.716884
/dados/ufes/20191003/1570117956.279039.bb3.l.png 42 7757909.75608 -363603.617636 0.0 0.011415 0.016533 -0.722 1570117956.279039
/dados/ufes/20191003/1570117956.903611.bb3.l.png 43 7757913.90296 -363607.306611 0.0 0.023884 0.021056 -0.720429 1570117956.903611
/dados/ufes/20191003/1570117957.340802.bb3.l.png 44 7757918.06771 -363611.095025 0.0 0.0 0.0 -0.732905 1570117957.340802
/dados/ufes/20191003/1570117958.152745.bb3.l.png 45 7757922.11881 -363614.705511 0.0 0.021927 0.021781 -0.726291 1570117958.152745
/dados/ufes/20191003/1570117958.777346.bb3.l.png 46 7757926.19791 -363618.350158 0.0 0.015414 0.023785 -0.726185 1570117958.777346
/dados/ufes/20191003/1570117959.401940.bb3.l.png 47 7757930.28171 -363621.950864 0.0 0.009694 0.020767 -0.725245 1570117959.401940
/dados/ufes/20191003/1570117960.026533.bb3.l.png 48 7757934.2933 -363625.503333 0.0 0.019839 0.018562 -0.722767 1570117960.026533
/dados/ufes/20191003/1570117960.651118.bb3.l.png 49 7757938.30794 -363629.021434 0.0 0.028048 0.011827 -0.719962 1570117960.651118
/dados/ufes/20191003/1570117961.275721.bb3.l.png 50 7757942.15186 -363632.482522 0.0 0.026101 0.033279 -0.731892 1570117961.275721
/dados/ufes/20191003/1570117961.900322.bb3.l.png 51 7757946.0233 -363635.967458 0.0 0.022239 0.027361 -0.737501 1570117961.900322
/dados/ufes/20191003/1570117962.524904.bb3.l.png 52 7757949.74531 -363639.393584 0.0 0.026246 0.025456 -0.752513 1570117962.524904
/dados/ufes/20191003/1570117963.149486.bb3.l.png 53 7757953.3808 -363642.941864 0.0 0.022341 0.035055 -0.812765 1570117963.149486
/dados/ufes/20191003/1570117963.774088.bb3.l.png 54 7757956.69648 -363646.709046 0.0 0.012328 0.041151 -0.925358 1570117963.774088
/dados/ufes/20191003/1570117964.461132.bb3.l.png 55 7757959.69463 -363651.14064 0.0 -0.019622 0.01889 -1.083669 1570117964.461132
/dados/ufes/20191003/1570117965.148209.bb3.l.png 56 7757961.93945 -363655.973689 0.0 -0.015817 -0.001241 -1.258572 1570117965.148209
/dados/ufes/20191003/1570117965.835267.bb3.l.png 57 7757963.40141 -363661.09484 0.0 -0.030693 0.002483 -1.426429 1570117965.835267
/dados/ufes/20191003/1570117966.522371.bb3.l.png 58 7757963.88046 -363666.450141 0.0 -0.025018 -0.01123 -1.60336 1570117966.522371
/dados/ufes/20191003/1570117967.209443.bb3.l.png 59 7757963.65088 -363671.818744 0.0 -0.019907 -0.018309 -1.756803 1570117967.209443
/dados/ufes/20191003/1570117967.896454.bb3.l.png 60 7757962.4701 -363677.06669 0.0 -0.021041 -0.02587 -1.909791 1570117967.896454
/dados/ufes/20191003/1570117968.583583.bb3.l.png 61 7757960.47496 -363682.058995 0.0 -0.022136 -0.033963 -2.059375 1570117968.583583
/dados/ufes/20191003/1570117969.270673.bb3.l.png 62 7757957.7198 -363686.718572 0.0 -0.047633 -0.022815 -2.246419 1570117969.270673
/dados/ufes/20191003/1570117969.957719.bb3.l.png 63 7757954.15682 -363690.796321 0.0 -0.042972 -0.024132 -2.405953 1570117969.957719
/dados/ufes/20191003/1570117970.582281.bb3.l.png 64 7757950.39418 -363694.183436 0.0 -0.050183 -0.026099 -2.472399 1570117970.582281
/dados/ufes/20191003/1570117971.206950.bb3.l.png 65 7757946.28426 -363697.502797 0.0 -0.056047 -0.025443 -2.485362 1570117971.206950
/dados/ufes/20191003/1570117971.831571.bb3.l.png 66 7757942.01188 -363700.883184 0.0 -0.064049 -0.027557 -2.479922 1570117971.831571
/dados/ufes/20191003/1570117972.456186.bb3.l.png 67 7757937.6899 -363704.270886 0.0 -0.056464 -0.030551 -2.47543 1570117972.456186
/dados/ufes/20191003/1570117973.018300.bb3.l.png 68 7757933.61887 -363707.416508 0.0 -0.058222 -0.034192 -2.480531 1570117973.018300
/dados/ufes/20191003/1570117973.580485.bb3.l.png 69 7757929.46597 -363710.588416 0.0 -0.058027 -0.040785 -2.486304 1570117973.580485
/dados/ufes/20191003/1570117974.142726.bb3.l.png 70 7757925.16272 -363713.863887 0.0 -0.05876 -0.039975 -2.487132 1570117974.142726
/dados/ufes/20191003/1570117974.704802.bb3.l.png 71 7757920.89789 -363717.118553 0.0 -0.054628 -0.052824 -2.483224 1570117974.704802
/dados/ufes/20191003/1570117975.266985.bb3.l.png 72 7757916.53458 -363720.464291 0.0 -0.04219 -0.049973 -2.485121 1570117975.266985
/dados/ufes/20191003/1570117975.829115.bb3.l.png 73 7757912.1078 -363723.844138 0.0 -0.031052 -0.049768 -2.487241 1570117975.829115
/dados/ufes/20191003/1570117976.328824.bb3.l.png 74 7757908.07255 -363726.957832 0.0 -0.031022 -0.053346 -2.487414 1570117976.328824
/dados/ufes/20191003/1570117976.828522.bb3.l.png 75 7757904.03266 -363730.091567 0.0 -0.029044 -0.053641 -2.486378 1570117976.828522
/dados/ufes/20191003/1570117977.328234.bb3.l.png 76 7757899.98349 -363733.251417 0.0 -0.035776 -0.056985 -2.482084 1570117977.328234
/dados/ufes/20191003/1570117977.827943.bb3.l.png 77 7757895.8618 -363736.424299 0.0 -0.031125 -0.054256 -2.48323 1570117977.827943
/dados/ufes/20191003/1570117978.202778.bb3.l.png 78 7757891.08427 -363740.086138 0.0 0.0 0.0 -2.481621 1570117978.202778
/dados/ufes/20191003/1570117978.889870.bb3.l.png 79 7757886.92665 -363743.291971 0.0 -0.027772 -0.054491 -2.478898 1570117978.889870
/dados/ufes/20191003/1570117979.389543.bb3.l.png 80 7757882.67844 -363746.615003 0.0 -0.017331 -0.056004 -2.479256 1570117979.389543
/dados/ufes/20191003/1570117979.889282.bb3.l.png 81 7757878.39115 -363749.96082 0.0 -0.013092 -0.051242 -2.481995 1570117979.889282
/dados/ufes/20191003/1570117980.389004.bb3.l.png 82 7757874.0503 -363753.206825 0.0 -0.013979 -0.050574 -2.494646 1570117980.389004
/dados/ufes/20191003/1570117980.888703.bb3.l.png 83 7757869.64564 -363756.526842 0.0 -0.012864 -0.051644 -2.496551 1570117980.888703
/dados/ufes/20191003/1570117981.388354.bb3.l.png 84 7757865.16486 -363759.880516 0.0 6e-06 -0.045195 -2.488807 1570117981.388354
/dados/ufes/20191003/1570117981.888063.bb3.l.png 85 7757860.80089 -363763.240262 0.0 0.002953 -0.04443 -2.476975 1570117981.888063
/dados/ufes/20191003/1570117982.387775.bb3.l.png 86 7757856.38657 -363766.629892 0.0 0.001327 -0.0449 -2.483572 1570117982.387775
/dados/ufes/20191003/1570117982.887507.bb3.l.png 87 7757851.86885 -363770.119418 0.0 0.00363 -0.039756 -2.4845 1570117982.887507
/dados/ufes/20191003/1570117983.387254.bb3.l.png 88 7757847.44684 -363773.518583 0.0 -0.001923 -0.04213 -2.484665 1570117983.387254
/dados/ufes/20191003/1570117983.824536.bb3.l.png 89 7757843.48601 -363776.639035 0.0 0.000416 -0.033482 -2.481174 1570117983.824536
/dados/ufes/20191003/1570117984.261714.bb3.l.png 90 7757839.5113 -363779.719004 0.0 -0.006799 -0.037658 -2.482045 1570117984.261714
/dados/ufes/20191003/1570117984.699030.bb3.l.png 91 7757835.53314 -363782.748759 0.0 0.001033 -0.029629 -2.484927 1570117984.699030
/dados/ufes/20191003/1570117985.198735.bb3.l.png 92 7757831.00505 -363786.181498 0.0 0.000562 -0.031096 -2.48739 1570117985.198735
/dados/ufes/20191003/1570117985.636005.bb3.l.png 93 7757827.04729 -363789.253559 0.0 0.00699 -0.026782 -2.486403 1570117985.636005
/dados/ufes/20191003/1570117986.135659.bb3.l.png 94 7757822.61372 -363792.712278 0.0 0.007205 -0.025039 -2.483556 1570117986.135659
/dados/ufes/20191003/1570117986.635443.bb3.l.png 95 7757818.1054 -363796.15316 0.0 0.011417 -0.027637 -2.484352 1570117986.635443
/dados/ufes/20191003/1570117987.135106.bb3.l.png 96 7757813.70064 -363799.55439 0.0 0.008636 -0.00892 -2.480417 1570117987.135106
/dados/ufes/20191003/1570117987.634889.bb3.l.png 97 7757809.32433 -363802.906189 0.0 0.001285 -0.006359 -2.479963 1570117987.634889
/dados/ufes/20191003/1570117988.134611.bb3.l.png 98 7757805.31673 -363806.069095 0.0 0.011765 -0.008863 -2.474729 1570117988.134611
/dados/ufes/20191003/1570117988.696734.bb3.l.png 99 7757800.87526 -363809.451106 0.0 0.006618 0.006531 -2.482886 1570117988.696734
/dados/ufes/20191003/1570117989.259000.bb3.l.png 100 7757796.64612 -363812.656817 0.0 0.00677 0.002517 -2.487091 1570117989.259000
/dados/ufes/20191003/1570117989.821139.bb3.l.png 101 7757792.59426 -363815.76307 0.0 0.003695 0.00281 -2.485703 1570117989.821139
/dados/ufes/20191003/1570117990.445839.bb3.l.png 102 7757788.39663 -363818.99014 0.0 0.005055 0.017554 -2.485456 1570117990.445839
/dados/ufes/20191003/1570117991.132932.bb3.l.png 103 7757784.10079 -363822.280023 0.0 0.006599 0.049432 -2.48706 1570117991.132932
/dados/ufes/20191003/1570117991.757752.bb3.l.png 104 7757779.85292 -363825.588881 0.0 0.0 0.0 -2.493563 1570117991.757752
/dados/ufes/20191003/1570117992.944486.bb3.l.png 105 7757775.87923 -363828.654505 0.0 0.004142 0.025222 -2.48539 1570117992.944486
/dados/ufes/20191003/1570117994.068900.bb3.l.png 106 7757771.80893 -363831.788617 0.0 0.007026 0.079512 -2.48559 1570117994.068900
/dados/ufes/20191003/1570117995.068334.bb3.l.png 107 7757767.80527 -363834.858394 0.0 0.014181 0.054716 -2.481045 1570117995.068334
/dados/ufes/20191003/1570117996.005310.bb3.l.png 108 7757763.64058 -363838.065432 0.0 0.009857 0.06661 -2.484986 1570117996.005310
/dados/ufes/20191003/1570117996.817408.bb3.l.png 109 7757759.58748 -363841.144355 0.0 0.025538 0.060355 -2.48794 1570117996.817408
/dados/ufes/20191003/1570117997.566971.bb3.l.png 110 7757755.46954 -363844.282362 0.0 0.012772 0.054186 -2.487465 1570117997.566971
/dados/ufes/20191003/1570117998.316589.bb3.l.png 111 7757751.14979 -363847.596089 0.0 0.019966 0.057063 -2.486931 1570117998.316589
/dados/ufes/20191003/1570117999.003736.bb3.l.png 112 7757746.96208 -363850.793423 0.0 0.021975 0.046158 -2.485545 1570117999.003736
/dados/ufes/20191003/1570117999.690867.bb3.l.png 113 7757742.66961 -363854.0928 0.0 0.026777 0.038634 -2.481549 1570117999.690867
/dados/ufes/20191003/1570118000.378027.bb3.l.png 114 7757738.34562 -363857.441597 0.0 0.032241 0.041295 -2.481883 1570118000.378027
/dados/ufes/20191003/1570118001.065178.bb3.l.png 115 7757734.15929 -363860.633898 0.0 0.033734 0.039386 -2.491715 1570118001.065178
/dados/ufes/20191003/1570118001.814827.bb3.l.png 116 7757729.98992 -363863.837269 0.0 0.028704 0.044192 -2.489492 1570118001.814827
/dados/ufes/20191003/1570118002.689409.bb3.l.png 117 7757725.91835 -363867.039175 0.0 0.016728 0.044402 -2.483628 1570118002.689409
/dados/ufes/20191003/1570118003.813764.bb3.l.png 118 7757721.79696 -363870.193963 0.0 0.017952 0.018379 -2.485404 1570118003.813764
/dados/ufes/20191003/1570118005.000713.bb3.l.png 119 7757717.74535 -363873.314753 0.0 0.029359 0.062081 -2.483539 1570118005.000713
/dados/ufes/20191003/1570118006.000178.bb3.l.png 120 7757713.64192 -363876.459853 0.0 0.00462 0.024651 -2.485246 1570118006.000178
/dados/ufes/20191003/1570118006.687339.bb3.l.png 121 7757709.47357 -363879.635496 0.0 0.0 0.0 -2.489881 1570118006.687339
/dados/ufes/20191003/1570118007.686876.bb3.l.png 122 7757705.14871 -363882.905817 0.0 0.021693 0.018605 -2.494193 1570118007.686876
/dados/ufes/20191003/1570118008.374045.bb3.l.png 123 7757701.13215 -363885.956692 0.0 0.011393 0.008294 -2.489124 1570118008.374045
/dados/ufes/20191003/1570118009.061148.bb3.l.png 124 7757696.85149 -363889.276493 0.0 0.023992 0.003805 -2.483343 1570118009.061148
/dados/ufes/20191003/1570118009.685838.bb3.l.png 125 7757692.75333 -363892.457127 0.0 0.028032 -0.006182 -2.478201 1570118009.685838
/dados/ufes/20191003/1570118010.310543.bb3.l.png 126 7757688.4644 -363895.773206 0.0 0.023003 -0.01516 -2.480163 1570118010.310543
/dados/ufes/20191003/1570118010.872791.bb3.l.png 127 7757684.41152 -363898.878966 0.0 0.03574 -0.018046 -2.4836 1570118010.872791
/dados/ufes/20191003/1570118011.435075.bb3.l.png 128 7757680.29045 -363902.064322 0.0 0.028501 -0.016274 -2.485441 1570118011.435075
/dados/ufes/20191003/1570118011.997258.bb3.l.png 129 7757675.97565 -363905.335056 0.0 0.019769 -0.025879 -2.487625 1570118011.997258
/dados/ufes/20191003/1570118012.559470.bb3.l.png 130 7757671.57549 -363908.690876 0.0 0.020753 -0.026999 -2.487483 1570118012.559470
/dados/ufes/20191003/1570118013.059272.bb3.l.png 131 7757667.60376 -363911.756992 0.0 0.024611 -0.036217 -2.485804 1570118013.059272
/dados/ufes/20191003/1570118013.559050.bb3.l.png 132 7757663.61645 -363914.833596 0.0 0.024919 -0.032898 -2.481907 1570118013.559050
/dados/ufes/20191003/1570118014.058803.bb3.l.png 133 7757659.6716 -363917.912456 0.0 0.016862 -0.039945 -2.479049 1570118014.058803
/dados/ufes/20191003/1570118014.620998.bb3.l.png 134 7757655.19328 -363921.35686 0.0 0.010106 -0.033895 -2.478734 1570118014.620998
/dados/ufes/20191003/1570118015.183254.bb3.l.png 135 7757650.79233 -363924.733452 0.0 0.011957 -0.036982 -2.484258 1570118015.183254
/dados/ufes/20191003/1570118015.682977.bb3.l.png 136 7757646.77295 -363927.810156 0.0 0.019099 -0.033837 -2.489067 1570118015.682977
/dados/ufes/20191003/1570118016.245216.bb3.l.png 137 7757642.42484 -363931.166025 0.0 0.009997 -0.031317 -2.481119 1570118016.245216
/dados/ufes/20191003/1570118016.745053.bb3.l.png 138 7757638.46099 -363934.240474 0.0 0.006351 -0.014194 -2.479058 1570118016.745053
/dados/ufes/20191003/1570118017.307264.bb3.l.png 139 7757634.08453 -363937.633183 0.0 0.007703 -0.020595 -2.479478 1570118017.307264
/dados/ufes/20191003/1570118017.869540.bb3.l.png 140 7757629.72195 -363940.981038 0.0 0.014531 -0.028761 -2.48528 1570118017.869540
/dados/ufes/20191003/1570118018.431744.bb3.l.png 141 7757625.34622 -363944.311501 0.0 0.010194 -0.013166 -2.490618 1570118018.431744
/dados/ufes/20191003/1570118018.993990.bb3.l.png 142 7757621.04676 -363947.577413 0.0 0.015589 -0.014971 -2.490819 1570118018.993990
/dados/ufes/20191003/1570118019.556249.bb3.l.png 143 7757616.81225 -363950.825766 0.0 0.003227 0.001394 -2.484836 1570118019.556249
/dados/ufes/20191003/1570118019.993570.bb3.l.png 144 7757612.07396 -363954.454989 0.0 0.0 0.0 -2.487715 1570118019.993570
/dados/ufes/20191003/1570118020.743208.bb3.l.png 145 7757607.9791 -363957.662525 0.0 -0.001114 0.000348 -2.478297 1570118020.743208
/dados/ufes/20191003/1570118021.305402.bb3.l.png 146 7757603.82848 -363960.847091 0.0 -0.001325 0.007287 -2.481029 1570118021.305402
/dados/ufes/20191003/1570118021.867697.bb3.l.png 147 7757599.77485 -363964.010719 0.0 -0.002379 0.008535 -2.481641 1570118021.867697
/dados/ufes/20191003/1570118022.429919.bb3.l.png 148 7757595.7395 -363967.099594 0.0 0.003043 0.002828 -2.485921 1570118022.429919
/dados/ufes/20191003/1570118022.992198.bb3.l.png 149 7757591.70645 -363970.15332 0.0 0.012183 0.014627 -2.489635 1570118022.992198
/dados/ufes/20191003/1570118023.554513.bb3.l.png 150 7757587.69099 -363973.233575 0.0 0.011954 0.013931 -2.488802 1570118023.554513
/dados/ufes/20191003/1570118024.179082.bb3.l.png 151 7757583.32875 -363976.578453 0.0 0.011679 0.023276 -2.490696 1570118024.179082
/dados/ufes/20191003/1570118024.803864.bb3.l.png 152 7757578.96443 -363979.900192 0.0 0.016325 0.026212 -2.48809 1570118024.803864
/dados/ufes/20191003/1570118025.428520.bb3.l.png 153 7757574.66485 -363983.185627 0.0 0.022233 0.027337 -2.488267 1570118025.428520
/dados/ufes/20191003/1570118026.053293.bb3.l.png 154 7757570.503 -363986.350111 0.0 0.02382 0.030447 -2.49975 1570118026.053293
/dados/ufes/20191003/1570118026.678004.bb3.l.png 155 7757566.30455 -363989.440296 0.0 0.019085 0.02766 -2.52015 1570118026.678004
/dados/ufes/20191003/1570118027.302782.bb3.l.png 156 7757562.03257 -363992.439086 0.0 0.017651 0.027339 -2.540373 1570118027.302782
/dados/ufes/20191003/1570118027.927475.bb3.l.png 157 7757557.59375 -363995.393888 0.0 0.0111 0.019293 -2.571402 1570118027.927475
/dados/ufes/20191003/1570118028.552228.bb3.l.png 158 7757553.18391 -363998.210992 0.0 0.006571 0.009921 -2.592195 1570118028.552228
/dados/ufes/20191003/1570118029.176910.bb3.l.png 159 7757548.60132 -364000.964008 0.0 0.007696 0.013084 -2.611645 1570118029.176910
/dados/ufes/20191003/1570118029.801636.bb3.l.png 160 7757543.83583 -364003.716022 0.0 0.002033 0.011752 -2.629809 1570118029.801636
/dados/ufes/20191003/1570118030.426392.bb3.l.png 161 7757539.06223 -364006.353999 0.0 0.002707 0.011442 -2.642197 1570118030.426392
/dados/ufes/20191003/1570118031.051125.bb3.l.png 162 7757534.27494 -364008.9821 0.0 0.009225 0.011728 -2.637348 1570118031.051125
/dados/ufes/20191003/1570118031.675798.bb3.l.png 163 7757529.51331 -364011.663118 0.0 0.007238 0.007108 -2.615775 1570118031.675798
/dados/ufes/20191003/1570118032.300577.bb3.l.png 164 7757524.74766 -364014.482622 0.0 0.01345 0.011918 -2.593578 1570118032.300577
/dados/ufes/20191003/1570118032.925340.bb3.l.png 165 7757520.09386 -364017.35534 0.0 0.019226 0.008887 -2.563308 1570118032.925340
/dados/ufes/20191003/1570118033.487591.bb3.l.png 166 7757514.53325 -364020.964253 0.0 0.0 0.0 -2.534883 1570118033.487591
/dados/ufes/20191003/1570118034.299714.bb3.l.png 167 7757510.21853 -364024.328343 0.0 0.036113 0.004711 -2.464325 1570118034.299714
/dados/ufes/20191003/1570118034.924395.bb3.l.png 168 7757505.88073 -364027.723136 0.0 0.041194 0.003402 -2.448414 1570118034.924395
/dados/ufes/20191003/1570118035.486669.bb3.l.png 169 7757501.93038 -364030.971387 0.0 0.045005 -0.00163 -2.435345 1570118035.486669
/dados/ufes/20191003/1570118036.048973.bb3.l.png 170 7757498.06439 -364034.266864 0.0 0.043452 -0.005578 -2.42147 1570118036.048973
/dados/ufes/20191003/1570118036.611263.bb3.l.png 171 7757494.15373 -364037.609134 0.0 0.049065 -0.00862 -2.417852 1570118036.611263
/dados/ufes/20191003/1570118037.173481.bb3.l.png 172 7757490.2783 -364040.972244 0.0 0.048741 -0.008737 -2.420916 1570118037.173481
/dados/ufes/20191003/1570118037.735738.bb3.l.png 173 7757486.35754 -364044.41001 0.0 0.049016 -0.009243 -2.42085 1570118037.735738
/dados/ufes/20191003/1570118038.298063.bb3.l.png 174 7757482.48578 -364047.790447 0.0 0.051245 -0.007446 -2.425207 1570118038.298063
/dados/ufes/20191003/1570118038.860349.bb3.l.png 175 7757478.60019 -364051.106621 0.0 0.05139 -0.007105 -2.437782 1570118038.860349
/dados/ufes/20191003/1570118039.422593.bb3.l.png 176 7757474.72567 -364054.309016 0.0 0.047466 -0.003369 -2.457294 1570118039.422593
/dados/ufes/20191003/1570118040.047279.bb3.l.png 177 7757470.40079 -364057.732496 0.0 0.04312 0.001766 -2.481307 1570118040.047279
/dados/ufes/20191003/1570118040.609638.bb3.l.png 178 7757466.40839 -364060.769733 0.0 0.041145 0.004923 -2.510199 1570118040.609638
/dados/ufes/20191003/1570118041.234337.bb3.l.png 179 7757461.99572 -364063.907271 0.0 0.029376 0.007244 -2.542254 1570118041.234337
/dados/ufes/20191003/1570118041.796621.bb3.l.png 180 7757457.8294 -364066.676194 0.0 0.023284 0.010166 -2.57841 1570118041.796621
/dados/ufes/20191003/1570118042.421348.bb3.l.png 181 7757453.17676 -364069.562472 0.0 0.019236 0.00886 -2.620553 1570118042.421348
/dados/ufes/20191003/1570118042.921190.bb3.l.png 182 7757447.84757 -364072.547727 0.0 0.0 0.0 -2.663685 1570118042.921190
/dados/ufes/20191003/1570118043.733373.bb3.l.png 183 7757442.86294 -364074.986834 0.0 -0.001799 0.005939 -2.703682 1570118043.733373
/dados/ufes/20191003/1570118044.295569.bb3.l.png 184 7757438.23688 -364077.096295 0.0 -0.006857 0.005922 -2.729464 1570118044.295569
/dados/ufes/20191003/1570118044.857816.bb3.l.png 185 7757433.59321 -364079.102082 0.0 -0.008129 0.006455 -2.750593 1570118044.857816
/dados/ufes/20191003/1570118045.482662.bb3.l.png 186 7757428.46959 -364081.186478 0.0 -0.013762 -3.5e-05 -2.778755 1570118045.482662
/dados/ufes/20191003/1570118046.044913.bb3.l.png 187 7757423.72844 -364082.914583 0.0 -0.011282 -0.004571 -2.802857 1570118046.044913
/dados/ufes/20191003/1570118046.607197.bb3.l.png 188 7757418.97211 -364084.564572 0.0 -0.005726 -0.005716 -2.814661 1570118046.607197
/dados/ufes/20191003/1570118047.169439.bb3.l.png 189 7757414.195 -364086.154936 0.0 -0.007358 -0.007199 -2.821402 1570118047.169439
/dados/ufes/20191003/1570118047.731688.bb3.l.png 190 7757409.33913 -364087.709066 0.0 -0.007379 -0.004375 -2.833218 1570118047.731688
/dados/ufes/20191003/1570118048.293968.bb3.l.png 191 7757404.44314 -364089.218277 0.0 -0.009882 -0.00728 -2.846295 1570118048.293968
