timestamp, x, y, label
1397835374.7379961013793945312500000, 7757755.29, -363542.022, 76
1397835374.8630280494689941406250000, 7757756.124, -363541.383, 77
1397835374.9880421161651611328125000, 7757756.976, -363540.71, 78
1397835375.1130199432373046875000000, 7757757.793, -363540.073, 79
1397835375.2379949092864990234375000, 7757758.635, -363539.416, 80
1397835375.4880070686340332031250000, 7757760.262, -363538.154, 81
1397835375.6130669116973876953125000, 7757761.088, -363537.511, 82
1397835375.7380239963531494140625000, 7757761.889, -363536.905, 83
1397835375.8630220890045166015625000, 7757762.723, -363536.247, 84
1397835375.9880490303039550781250000, 7757763.539, -363535.604, 85
1397835376.1130371093750000000000000, 7757764.351, -363534.979, 86
1397835376.3630468845367431640625000, 7757765.964, -363533.724, 87
1397835376.4880380630493164062500000, 7757766.759, -363533.102, 88
1397835376.6130549907684326171875000, 7757767.571, -363532.489, 89
1397835376.8630509376525878906250000, 7757769.156, -363531.294, 90
1397835377.1130430698394775390625000, 7757770.741, -363530.173, 91
1397835377.3630409240722656250000000, 7757772.343, -363529.111, 92
1397835377.6130440235137939453125000, 7757773.924, -363528.147, 93
1397835377.8630430698394775390625000, 7757775.494, -363527.284, 94
1397835378.1130859851837158203125000, 7757777.15, -363526.444, 95
1397835378.3629679679870605468750000, 7757778.892, -363525.659, 96
1397835378.6130650043487548828125000, 7757780.515, -363525.037, 97
1397835378.8630700111389160156250000, 7757782.315, -363524.378, 98
1397835379.1129710674285888671875000, 7757784.109, -363523.845, 99
1397835379.3630359172821044921875000, 7757785.854, -363523.368, 100
1397835379.6130559444427490234375000, 7757787.648, -363522.912, 101
1397835379.8631110191345214843750000, 7757789.45, -363522.578, 102
1397835380.1131050586700439453125000, 7757791.296, -363522.303, 103
1397835380.3630630970001220703125000, 7757793.22, -363522.017, 104
1397835380.6130349636077880859375000, 7757795.168, -363521.87, 105
1397835380.8631100654602050781250000, 7757797.168, -363521.793, 106
1397835381.1130769252777099609375000, 7757799.099, -363521.804, 107
1397835381.3630599975585937500000000, 7757801.091, -363521.873, 108
1397835381.4880709648132324218750000, 7757802.093, -363521.931, 109
1397835381.7380719184875488281250000, 7757804.054, -363522.144, 110
1397835381.8630769252777099609375000, 7757805.069, -363522.261, 111
1397835382.1130850315093994140625000, 7757806.986, -363522.569, 112
1397835382.3631079196929931640625000, 7757808.936, -363522.961, 113
1397835382.6130650043487548828125000, 7757810.811, -363523.428, 114
1397835382.8631150722503662109375000, 7757812.725, -363523.967, 115
1397835382.9881310462951660156250000, 7757813.681, -363524.286, 116
1397835383.2381761074066162109375000, 7757815.528, -363525.005, 117
1397835383.4880740642547607421875000, 7757817.369, -363525.761, 118
1397835383.6130900382995605468750000, 7757818.341, -363526.176, 119
1397835383.8630580902099609375000000, 7757820.173, -363527.071, 120
1397835383.9880909919738769531250000, 7757821.072, -363527.552, 121
1397835384.1130878925323486328125000, 7757822.012, -363528.058, 122
1397835384.2380850315093994140625000, 7757822.882, -363528.556, 123
1397835384.3630669116973876953125000, 7757823.745, -363529.1, 124
1397835384.6130990982055664062500000, 7757825.4, -363530.232, 125
1397835384.7381360530853271484375000, 7757826.257, -363530.827, 126
1397835384.8631160259246826171875000, 7757827.117, -363531.436, 127
1397835384.9881219863891601562500000, 7757827.912, -363532.065, 128
1397835385.1131498813629150390625000, 7757828.741, -363532.708, 129
1397835385.2381730079650878906250000, 7757829.535, -363533.378, 130
1397835385.3631100654602050781250000, 7757830.36, -363534.068, 131
1397835385.4881019592285156250000000, 7757831.193, -363534.762, 132
1397835385.6131150722503662109375000, 7757831.959, -363535.453, 133
1397835385.7381060123443603515625000, 7757832.772, -363536.179, 134
1397835385.9881670475006103515625000, 7757834.263, -363537.508, 135
1397835386.1131150722503662109375000, 7757835.041, -363538.19, 136
1397835386.3631150722503662109375000, 7757836.57, -363539.556, 137
1397835386.4881429672241210937500000, 7757837.349, -363540.259, 138
1397835386.6131339073181152343750000, 7757838.138, -363540.967, 139
1397835386.7381019592285156250000000, 7757838.888, -363541.668, 140
1397835386.8631510734558105468750000, 7757839.671, -363542.377, 141
1397835386.9881379604339599609375000, 7757840.457, -363543.073, 142
1397835387.2381229400634765625000000, 7757842.011, -363544.458, 143
1397835387.4881811141967773437500000, 7757843.489, -363545.794, 144
1397835387.6131150722503662109375000, 7757844.252, -363546.494, 145
1397835387.7381300926208496093750000, 7757844.99, -363547.169, 146
1397835387.8631279468536376953125000, 7757845.788, -363547.876, 147
1397835387.9881279468536376953125000, 7757846.537, -363548.539, 148
1397835388.1131260395050048828125000, 7757847.309, -363549.218, 149
1397835388.2381141185760498046875000, 7757848.08, -363549.885, 150
1397835388.3631529808044433593750000, 7757848.841, -363550.56, 151
1397835388.6131598949432373046875000, 7757850.318, -363551.867, 152
1397835388.7381510734558105468750000, 7757851.064, -363552.537, 153
1397835388.9880750179290771484375000, 7757852.487, -363553.829, 154
1397835389.1131319999694824218750000, 7757853.256, -363554.511, 155
1397835389.3631520271301269531250000, 7757854.696, -363555.793, 156
1397835389.4881560802459716796875000, 7757855.461, -363556.449, 157
1397835389.7381060123443603515625000, 7757856.855, -363557.728, 158
1397835389.8631460666656494140625000, 7757857.596, -363558.421, 159
1397835390.1131470203399658203125000, 7757859.083, -363559.715, 160
1397835390.3631539344787597656250000, 7757860.513, -363560.989, 161
1397835390.6131548881530761718750000, 7757861.938, -363562.211, 162
1397835390.7381858825683593750000000, 7757862.702, -363562.886, 163
1397835390.9881639480590820312500000, 7757864.196, -363564.186, 164
1397835391.2381389141082763671875000, 7757865.696, -363565.485, 165
1397835391.4881820678710937500000000, 7757867.163, -363566.739, 166
1397835391.6131999492645263671875000, 7757867.925, -363567.394, 167
1397835391.8631548881530761718750000, 7757869.409, -363568.653, 168
1397835392.1131761074066162109375000, 7757870.925, -363569.932, 169
1397835392.2381939888000488281250000, 7757871.708, -363570.591, 170
1397835392.4881689548492431640625000, 7757873.213, -363571.857, 171
1397835392.7382419109344482421875000, 7757874.755, -363573.181, 172
1397835392.8631958961486816406250000, 7757875.515, -363573.859, 173
1397835393.1131610870361328125000000, 7757877.02, -363575.145, 174
1397835393.3631510734558105468750000, 7757878.517, -363576.454, 175
1397835393.4881980419158935546875000, 7757879.27, -363577.122, 176
1397835393.7381839752197265625000000, 7757880.758, -363578.433, 177
1397835393.9882140159606933593750000, 7757882.244, -363579.75, 178
1397835394.1132090091705322265625000, 7757883.015, -363580.406, 179
1397835394.3631899356842041015625000, 7757884.471, -363581.694, 180
1397835394.4882290363311767578125000, 7757885.287, -363582.412, 181
1397835394.6131820678710937500000000, 7757886.078, -363583.088, 182
1397835394.7381939888000488281250000, 7757886.87, -363583.767, 183
1397835394.8632240295410156250000000, 7757887.615, -363584.438, 184
1397835394.9882159233093261718750000, 7757888.398, -363585.103, 185
1397835395.2381539344787597656250000, 7757889.953, -363586.456, 186
1397835395.3632199764251708984375000, 7757890.747, -363587.176, 187
1397835395.6132359504699707031250000, 7757892.277, -363588.522, 188
1397835395.7381920814514160156250000, 7757893.089, -363589.219, 189
1397835395.8632140159606933593750000, 7757893.884, -363589.933, 190
1397835395.9881958961486816406250000, 7757894.668, -363590.622, 191
1397835396.1132619380950927734375000, 7757895.458, -363591.367, 192
1397835396.2381119728088378906250000, 7757896.232, -363592.049, 193
1397835396.3631370067596435546875000, 7757897.028, -363592.769, 194
1397835396.4882490634918212890625000, 7757897.849, -363593.479, 195
1397835396.6132290363311767578125000, 7757898.62, -363594.178, 196
1397835396.7382090091705322265625000, 7757899.438, -363594.907, 197
1397835396.8632130622863769531250000, 7757900.272, -363595.641, 198
1397835396.9882309436798095703125000, 7757901.049, -363596.329, 199
1397835397.1132349967956542968750000, 7757901.892, -363597.047, 200
1397835397.2382009029388427734375000, 7757902.674, -363597.734, 201
1397835397.3632400035858154296875000, 7757903.535, -363598.5, 202
1397835397.4882349967956542968750000, 7757904.371, -363599.237, 203
1397835397.6131889820098876953125000, 7757905.213, -363599.963, 204
1397835397.7382080554962158203125000, 7757906.007, -363600.689, 205
1397835397.8632080554962158203125000, 7757906.817, -363601.406, 206
1397835397.9882299900054931640625000, 7757907.682, -363602.158, 207
1397835398.1132290363311767578125000, 7757908.538, -363602.921, 208
1397835398.2382149696350097656250000, 7757909.344, -363603.635, 209
1397835398.3632240295410156250000000, 7757910.201, -363604.383, 210
1397835398.4882218837738037109375000, 7757911.036, -363605.141, 211
1397835398.6132290363311767578125000, 7757911.923, -363605.908, 212
1397835398.7382318973541259765625000, 7757912.811, -363606.674, 213
1397835398.8633079528808593750000000, 7757913.624, -363607.428, 214
1397835398.9882280826568603515625000, 7757914.446, -363608.224, 215
1397835399.1132619380950927734375000, 7757915.345, -363609.008, 216
1397835399.2382740974426269531250000, 7757916.134, -363609.736, 217
1397835399.3632969856262207031250000, 7757917.046, -363610.527, 218
1397835399.4882509708404541015625000, 7757917.89, -363611.316, 219
1397835399.6132779121398925781250000, 7757918.78, -363612.099, 220
1397835399.7382299900054931640625000, 7757919.577, -363612.824, 221
1397835399.8633179664611816406250000, 7757920.48, -363613.597, 222
1397835399.9882209300994873046875000, 7757921.357, -363614.368, 223
1397835400.1132531166076660156250000, 7757922.218, -363615.148, 224
1397835400.2383110523223876953125000, 7757923.106, -363615.942, 225
1397835400.3632531166076660156250000, 7757923.908, -363616.676, 226
1397835400.4882559776306152343750000, 7757924.823, -363617.477, 227
1397835400.6132519245147705078125000, 7757925.719, -363618.258, 228
1397835400.7382490634918212890625000, 7757926.596, -363619.034, 229
1397835400.8632130622863769531250000, 7757927.454, -363619.794, 230
1397835400.9882678985595703125000000, 7757928.329, -363620.587, 231
1397835401.1132519245147705078125000, 7757929.256, -363621.391, 232
1397835401.2382879257202148437500000, 7757930.153, -363622.169, 233
1397835401.3632490634918212890625000, 7757931.039, -363622.955, 234
1397835401.4883160591125488281250000, 7757931.959, -363623.719, 235
1397835401.6132850646972656250000000, 7757932.78, -363624.473, 236
1397835401.7382950782775878906250000, 7757933.722, -363625.27, 237
1397835401.8632829189300537109375000, 7757934.543, -363625.982, 238
1397835401.9882628917694091796875000, 7757935.421, -363626.756, 239
1397835402.1132640838623046875000000, 7757936.273, -363627.5, 240
1397835402.2381839752197265625000000, 7757937.149, -363628.238, 241
1397835402.3633010387420654296875000, 7757938.063, -363629.041, 242
1397835402.4882709980010986328125000, 7757938.991, -363629.888, 243
1397835402.6132619380950927734375000, 7757939.895, -363630.607, 244
1397835402.7382690906524658203125000, 7757940.828, -363631.417, 245
1397835402.8632719516754150390625000, 7757941.679, -363632.197, 246
1397835402.9882700443267822265625000, 7757942.606, -363632.96, 247
1397835403.1132960319519042968750000, 7757943.5, -363633.719, 248
1397835403.2383170127868652343750000, 7757944.414, -363634.514, 249
1397835403.3632929325103759765625000, 7757945.269, -363635.253, 250
1397835403.4882729053497314453125000, 7757946.182, -363636.051, 251
1397835403.6132619380950927734375000, 7757947.141, -363636.862, 252
1397835403.7383139133453369140625000, 7757947.993, -363637.589, 253
1397835403.8632891178131103515625000, 7757948.895, -363638.38, 254
1397835403.9883201122283935546875000, 7757949.788, -363639.179, 255
1397835404.1132829189300537109375000, 7757950.542, -363639.881, 256
1397835404.2383310794830322265625000, 7757951.409, -363640.682, 257
1397835404.3632750511169433593750000, 7757952.201, -363641.474, 258
1397835404.4883170127868652343750000, 7757953.033, -363642.296, 259
1397835404.6132800579071044921875000, 7757953.856, -363643.152, 260
1397835404.8633379936218261718750000, 7757955.296, -363644.742, 261
1397835404.9882609844207763671875000, 7757955.946, -363645.56, 262
1397835405.1132810115814208984375000, 7757956.628, -363646.415, 263
1397835405.2383050918579101562500000, 7757957.316, -363647.305, 264
1397835405.3632729053497314453125000, 7757957.908, -363648.178, 265
1397835405.4883110523223876953125000, 7757958.567, -363649.118, 266
1397835405.6132910251617431640625000, 7757959.102, -363649.967, 267
1397835405.7382829189300537109375000, 7757959.601, -363650.927, 268
1397835405.9883179664611816406250000, 7757960.551, -363652.705, 269
1397835406.2382779121398925781250000, 7757961.271, -363654.304, 270
1397835406.3633010387420654296875000, 7757961.616, -363655.254, 271
1397835406.6132900714874267578125000, 7757962.242, -363657.003, 272
1397835406.7382969856262207031250000, 7757962.543, -363657.964, 273
1397835406.9883139133453369140625000, 7757962.995, -363659.797, 274
1397835407.2383689880371093750000000, 7757963.341, -363661.535, 275
1397835407.4883809089660644531250000, 7757963.587, -363663.433, 276
1397835407.7382769584655761718750000, 7757963.754, -363665.287, 277
1397835407.9883289337158203125000000, 7757963.836, -363667.09, 278
1397835408.2382929325103759765625000, 7757963.773, -363668.876, 279
1397835408.4883320331573486328125000, 7757963.633, -363670.748, 280
1397835408.7383170127868652343750000, 7757963.334, -363672.422, 281
1397835408.9883189201354980468750000, 7757962.982, -363674.073, 282
1397835409.2382791042327880859375000, 7757962.519, -363675.756, 283
1397835409.4883160591125488281250000, 7757961.964, -363677.441, 284
1397835409.7383010387420654296875000, 7757961.344, -363679.047, 285
1397835409.9882950782775878906250000, 7757960.612, -363680.633, 286
1397835410.2382609844207763671875000, 7757959.813, -363682.181, 287
1397835410.4883019924163818359375000, 7757958.917, -363683.694, 288
1397835410.7383229732513427734375000, 7757957.965, -363685.202, 289
1397835410.9883060455322265625000000, 7757956.942, -363686.551, 290
1397835411.2383480072021484375000000, 7757955.799, -363687.961, 291
1397835411.4883399009704589843750000, 7757954.591, -363689.355, 292
1397835411.7383749485015869140625000, 7757953.218, -363690.756, 293
1397835411.9883770942687988281250000, 7757951.919, -363691.968, 294
1397835412.2383708953857421875000000, 7757950.508, -363693.225, 295
1397835412.4883799552917480468750000, 7757949.067, -363694.481, 296
1397835412.7383649349212646484375000, 7757947.607, -363695.708, 297
1397835412.9883201122283935546875000, 7757946.209, -363696.878, 298
1397835413.2383410930633544921875000, 7757944.689, -363698.136, 299
1397835413.4883561134338378906250000, 7757943.353, -363699.247, 300
1397835413.7383670806884765625000000, 7757941.889, -363700.395, 301
1397835413.9883749485015869140625000, 7757940.396, -363701.563, 302
1397835414.2384030818939208984375000, 7757938.913, -363702.74, 303
1397835414.4884090423583984375000000, 7757937.445, -363703.918, 304
1397835414.7383859157562255859375000, 7757935.921, -363705.116, 305
1397835414.9883658885955810546875000, 7757934.397, -363706.327, 306
1397835415.2383019924163818359375000, 7757932.888, -363707.503, 307
1397835415.4883821010589599609375000, 7757931.36, -363708.716, 308
1397835415.7383749485015869140625000, 7757929.873, -363709.889, 309
1397835415.9884068965911865234375000, 7757928.335, -363711.104, 310
1397835416.2384390830993652343750000, 7757926.813, -363712.276, 311
1397835416.3634700775146484375000000, 7757926.034, -363712.907, 312
1397835416.6134819984436035156250000, 7757924.533, -363714.048, 313
1397835416.7383799552917480468750000, 7757923.743, -363714.662, 314
1397835416.9883980751037597656250000, 7757922.173, -363715.871, 315
1397835417.2383511066436767578125000, 7757920.614, -363717.059, 316
1397835417.4884009361267089843750000, 7757919.035, -363718.137, 317
1397835417.7383649349212646484375000, 7757917.48, -363719.324, 318
1397835417.9884920120239257812500000, 7757915.932, -363720.505, 319
1397835418.2384040355682373046875000, 7757914.431, -363721.64, 320
1397835418.4884829521179199218750000, 7757912.889, -363722.844, 321
1397835418.7384760379791259765625000, 7757911.36, -363724.016, 322
1397835418.9884769916534423828125000, 7757909.797, -363725.214, 323
1397835419.2383809089660644531250000, 7757908.278, -363726.373, 324
1397835419.4884150028228759765625000, 7757906.716, -363727.59, 325
1397835419.7384209632873535156250000, 7757905.165, -363728.78, 326
1397835419.9884200096130371093750000, 7757903.651, -363729.956, 327
1397835420.2384409904479980468750000, 7757902.079, -363731.153, 328
1397835420.3634688854217529296875000, 7757901.257, -363731.796, 329
1397835420.6135098934173583984375000, 7757899.709, -363732.971, 330
1397835420.8634769916534423828125000, 7757898.18, -363734.188, 331
1397835420.9884660243988037109375000, 7757897.391, -363734.813, 332
1397835421.2383949756622314453125000, 7757895.858, -363735.972, 333
1397835421.3634688854217529296875000, 7757895.065, -363736.591, 334
1397835421.4884769916534423828125000, 7757894.259, -363737.213, 335
1397835421.7384800910949707031250000, 7757892.68, -363738.418, 336
1397835421.9884738922119140625000000, 7757891.111, -363739.651, 337
1397835422.2384960651397705078125000, 7757889.626, -363740.765, 338
1397835422.4884409904479980468750000, 7757888.041, -363741.972, 339
1397835422.7385029792785644531250000, 7757886.533, -363743.141, 340
1397835422.9885079860687255859375000, 7757884.926, -363744.326, 341
1397835423.1134800910949707031250000, 7757884.108, -363744.94, 342
1397835423.3634140491485595703125000, 7757882.547, -363746.132, 343
1397835423.6134819984436035156250000, 7757881.014, -363747.306, 344
1397835423.8634829521179199218750000, 7757879.486, -363748.483, 345
1397835424.1134901046752929687500000, 7757877.909, -363749.685, 346
1397835424.3635170459747314453125000, 7757876.37, -363750.855, 347
1397835424.4885129928588867187500000, 7757875.541, -363751.459, 348
1397835424.7385048866271972656250000, 7757874.051, -363752.625, 349
1397835424.8635160923004150390625000, 7757873.238, -363753.234, 350
1397835425.1135139465332031250000000, 7757871.732, -363754.392, 351
1397835425.3635039329528808593750000, 7757870.165, -363755.582, 352
1397835425.6134939193725585937500000, 7757868.667, -363756.747, 353
1397835425.8636469841003417968750000, 7757867.126, -363757.919, 354
1397835426.1135048866271972656250000, 7757865.616, -363759.08, 355
1397835426.2385010719299316406250000, 7757864.823, -363759.705, 356
1397835426.4885261058807373046875000, 7757863.308, -363760.84, 357
1397835426.7385480403900146484375000, 7757861.815, -363762.01, 358
1397835426.9885179996490478515625000, 7757860.3, -363763.16, 359
1397835427.2385179996490478515625000, 7757858.732, -363764.363, 360
1397835427.4885139465332031250000000, 7757857.221, -363765.529, 361
1397835427.7384939193725585937500000, 7757855.688, -363766.716, 362
1397835427.9884860515594482421875000, 7757854.225, -363767.872, 363
1397835428.2385010719299316406250000, 7757852.713, -363769.043, 364
1397835428.4884951114654541015625000, 7757851.21, -363770.215, 365
1397835428.7385690212249755859375000, 7757849.702, -363771.393, 366
1397835428.9885749816894531250000000, 7757848.204, -363772.573, 367
1397835429.2385270595550537109375000, 7757846.71, -363773.713, 368
1397835429.4884350299835205078125000, 7757845.204, -363774.848, 369
1397835429.6135001182556152343750000, 7757844.392, -363775.456, 370
1397835429.8635380268096923828125000, 7757842.867, -363776.619, 371
1397835430.1135230064392089843750000, 7757841.391, -363777.734, 372
1397835430.3635430335998535156250000, 7757839.877, -363778.867, 373
1397835430.6135470867156982421875000, 7757838.339, -363780.001, 374
1397835430.8635489940643310546875000, 7757836.809, -363781.152, 375
1397835431.1135189533233642578125000, 7757835.302, -363782.296, 376
1397835431.3635880947113037109375000, 7757833.754, -363783.484, 377
1397835431.6135449409484863281250000, 7757832.248, -363784.664, 378
1397835431.8635189533233642578125000, 7757830.799, -363785.795, 379
1397835432.1135129928588867187500000, 7757829.288, -363786.93, 380
1397835432.3635249137878417968750000, 7757827.765, -363788.123, 381
1397835432.6135859489440917968750000, 7757826.403, -363789.128, 382
1397835432.8635470867156982421875000, 7757825.032, -363790.18, 383
1397835433.1135470867156982421875000, 7757823.678, -363791.236, 384
1397835433.3635408878326416015625000, 7757822.221, -363792.273, 385
1397835433.6135358810424804687500000, 7757820.691, -363793.411, 386
1397835433.8635430335998535156250000, 7757819.275, -363794.463, 387
1397835434.1135489940643310546875000, 7757817.766, -363795.58, 388
1397835434.3635699748992919921875000, 7757816.23, -363796.76, 389
1397835434.6135649681091308593750000, 7757814.793, -363797.854, 390
1397835434.8635959625244140625000000, 7757813.352, -363798.967, 391
1397835435.1135590076446533203125000, 7757811.896, -363800.091, 392
1397835435.3635499477386474609375000, 7757810.446, -363801.208, 393
1397835435.6135969161987304687500000, 7757809.02, -363802.296, 394
1397835435.8635780811309814453125000, 7757807.554, -363803.439, 395
1397835436.1135571002960205078125000, 7757806.093, -363804.58, 396
1397835436.3635869026184082031250000, 7757804.75, -363805.603, 397
1397835436.6136150360107421875000000, 7757803.305, -363806.72, 398
1397835436.8636140823364257812500000, 7757801.883, -363807.799, 399
1397835437.1136350631713867187500000, 7757800.45, -363808.906, 400
1397835437.3635780811309814453125000, 7757798.998, -363810.031, 401
1397835437.6136291027069091796875000, 7757797.615, -363811.132, 402
1397835437.8635909557342529296875000, 7757796.228, -363812.207, 403
1397835438.1135940551757812500000000, 7757794.823, -363813.328, 404
1397835438.3636169433593750000000000, 7757793.431, -363814.435, 405
1397835438.6136000156402587890625000, 7757792.029, -363815.506, 406
1397835438.8636770248413085937500000, 7757790.654, -363816.602, 407
1397835439.1136300563812255859375000, 7757789.176, -363817.7, 408
1397835439.3635768890380859375000000, 7757787.758, -363818.818, 409
1397835439.6135981082916259765625000, 7757786.434, -363819.854, 410
1397835439.8636078834533691406250000, 7757785.179, -363820.831, 411
1397835440.1135470867156982421875000, 7757783.954, -363821.819, 412
1397835440.3635818958282470703125000, 7757782.816, -363822.702, 413
1397835440.6136190891265869140625000, 7757781.827, -363823.482, 414
1397835440.8635571002960205078125000, 7757780.937, -363824.185, 415
1397835441.1136660575866699218750000, 7757780.055, -363824.876, 416
1397835441.4886109828948974609375000, 7757778.931, -363825.763, 417
1397835441.8636178970336914062500000, 7757777.838, -363826.602, 418
1397835442.2385780811309814453125000, 7757776.821, -363827.398, 419
1397835442.6136600971221923828125000, 7757775.881, -363828.134, 420
1397835442.9886689186096191406250000, 7757774.875, -363828.882, 421
1397835443.3636770248413085937500000, 7757773.973, -363829.583, 422
1397835443.7386190891265869140625000, 7757773.069, -363830.269, 423
1397835444.1136391162872314453125000, 7757772.048, -363831.044, 424
1397835444.4886479377746582031250000, 7757770.908, -363831.904, 425
1397835444.8636820316314697265625000, 7757769.767, -363832.778, 426
1397835445.1136679649353027343750000, 7757768.913, -363833.428, 427
1397835445.3636999130249023437500000, 7757768.01, -363834.122, 428
1397835445.6136839389801025390625000, 7757767.065, -363834.838, 429
1397835445.8637011051177978515625000, 7757766.118, -363835.573, 430
1397835446.1137020587921142578125000, 7757765.092, -363836.345, 431
1397835446.3636910915374755859375000, 7757764.05, -363837.147, 432
1397835446.6136500835418701171875000, 7757762.963, -363837.976, 433
1397835446.8636410236358642578125000, 7757761.827, -363838.868, 434
1397835447.1136679649353027343750000, 7757760.693, -363839.716, 435
1397835447.3637199401855468750000000, 7757759.479, -363840.651, 436
1397835447.6136839389801025390625000, 7757758.244, -363841.587, 437
1397835447.8636839389801025390625000, 7757756.967, -363842.566, 438
1397835448.1136100292205810546875000, 7757755.639, -363843.574, 439
1397835448.3637208938598632812500000, 7757754.296, -363844.6, 440
1397835448.6136701107025146484375000, 7757752.892, -363845.677, 441
1397835448.8636960983276367187500000, 7757751.531, -363846.727, 442
1397835449.1136620044708251953125000, 7757750.126, -363847.795, 443
1397835449.3636100292205810546875000, 7757748.714, -363848.869, 444
1397835449.6137208938598632812500000, 7757747.294, -363849.97, 445
1397835449.8637011051177978515625000, 7757745.861, -363851.082, 446
1397835450.1136760711669921875000000, 7757744.402, -363852.209, 447
1397835450.3637099266052246093750000, 7757742.958, -363853.334, 448
1397835450.6136939525604248046875000, 7757741.504, -363854.476, 449
1397835450.8636438846588134765625000, 7757740.008, -363855.624, 450
