timestamp, x, y, label
1397835465.8638939857482910156250000, 7757664.02, -363913.995, 50
1397835467.7388710975646972656250000, 7757651.714, -363923.502, 51
1397835469.6138401031494140625000000, 7757639.43, -363933.073, 52
1397835471.4888761043548583984375000, 7757627.223, -363942.442, 53
1397835473.4888820648193359375000000, 7757614.61, -363951.967, 54
1397835475.6139230728149414062500000, 7757602.005, -363961.59, 55
1397835477.8639481067657470703125000, 7757589.576, -363971.229, 56
1397835480.1139359474182128906250000, 7757577.621, -363980.473, 57
1397835482.3639769554138183593750000, 7757565.09, -363990.005, 58
1397835484.7390489578247070312500000, 7757551.96, -363998.675, 59
1397835486.9890170097351074218750000, 7757538.253, -364006.528, 60
1397835489.1140220165252685546875000, 7757525.013, -364014.213, 61
1397835491.1140348911285400390625000, 7757512.061, -364022.043, 62
1397835493.1140530109405517578125000, 7757499.664, -364030.977, 63
1397835495.1140770912170410156250000, 7757487.997, -364041.749, 64
1397835496.9891059398651123046875000, 7757476.825, -364051.824, 65
1397835498.8641209602355957031250000, 7757464.79, -364061.329, 66
1397835500.7390990257263183593750000, 7757451.447, -364069.892, 67
1397835502.4891591072082519531250000, 7757437.907, -364076.563, 68
1397835504.2390799522399902343750000, 7757423.834, -364082.369, 69
1397835505.9891541004180908203125000, 7757409.061, -364087.457, 70
1397835507.7391829490661621093750000, 7757394.298, -364091.829, 71
1397835509.4891250133514404296875000, 7757379.32, -364095.458, 72
1397835511.4892339706420898437500000, 7757364.54, -364098.237, 73
1397835514.3642370700836181640625000, 7757348.936, -364100.394, 74
1397835517.2392499446868896484375000, 7757333.432, -364101.25, 75
1397835519.9892699718475341796875000, 7757318.322, -364100.693, 76
1397835523.4893040657043457031250000, 7757303.322, -364099.175, 77
1397835526.7393190860748291015625000, 7757287.914, -364097.266, 78
1397835529.3643751144409179687500000, 7757272.41, -364095.093, 79
1397835531.7394111156463623046875000, 7757257.238, -364093.011, 80
1397835534.1144020557403564453125000, 7757241.79, -364090.637, 81
1397835536.4894769191741943359375000, 7757226.595, -364087.87, 82
1397835538.7394781112670898437500000, 7757211.162, -364084.542, 83
1397835540.8645188808441162109375000, 7757196.355, -364081.251, 84
1397835542.9895279407501220703125000, 7757181.285, -364078.147, 85
1397835545.1145219802856445312500000, 7757165.99, -364076.425, 86
1397835547.2395479679107666015625000, 7757150.691, -364075.589, 87
1397835549.3645679950714111328125000, 7757135.334, -364074.278, 88
1397835551.4895811080932617187500000, 7757119.722, -364071.871, 89
1397835553.6145720481872558593750000, 7757104.47, -364069.635, 90
1397835555.8645639419555664062500000, 7757088.935, -364067.604, 91
1397835558.3645980358123779296875000, 7757073.806, -364066.785, 92
1397835560.7396230697631835937500000, 7757058.764, -364066.503, 93
1397835562.8646349906921386718750000, 7757042.863, -364065.005, 94
1397835564.8646609783172607421875000, 7757027.169, -364062.99, 95
1397835566.7397611141204833984375000, 7757012.125, -364060.946, 96
1397835568.4896910190582275390625000, 7756997.065, -364058.786, 97
1397835570.2397360801696777343750000, 7756981.096, -364056.606, 98
1397835571.8647470474243164062500000, 7756966.038, -364054.448, 99
1397835573.6147840023040771484375000, 7756950.37, -364052.35, 100
1397835575.4897909164428710937500000, 7756934.687, -364050.435, 101
1397835577.3647921085357666015625000, 7756919.476, -364048.556, 102
1397835579.9898660182952880859375000, 7756904.192, -364046.608, 103
1397835584.8649199008941650390625000, 7756889.058, -364044.541, 104
1397835588.1148869991302490234375000, 7756873.548, -364042.437, 105
1397835590.7398960590362548828125000, 7756858.464, -364040.285, 106
1397835593.3649559020996093750000000, 7756843.564, -364038.242, 107
1397835597.3649570941925048828125000, 7756828.688, -364036.121, 108
1397835600.9900190830230712890625000, 7756813.511, -364033.107, 109
1397835603.8650488853454589843750000, 7756799.184, -364028.343, 110
1397835607.1150949001312255859375000, 7756784.845, -364023.487, 111
1397835614.2401549816131591796875000, 7756770.3, -364018.498, 112
1397835617.6151359081268310546875000, 7756755.939, -364013.368, 113
1397835620.2401781082153320312500000, 7756741.944, -364007.338, 114
1397835622.6152489185333251953125000, 7756728.397, -364000.351, 115
1397835624.8652269840240478515625000, 7756715.464, -363992.676, 116
1397835627.1152410507202148437500000, 7756701.985, -363984.565, 117
1397835629.2402260303497314453125000, 7756688.844, -363976.341, 118
1397835631.2403008937835693359375000, 7756676.065, -363968.414, 119
1397835633.2402980327606201171875000, 7756663.193, -363960.472, 120
1397835635.2403059005737304687500000, 7756650.106, -363952.424, 121
1397835637.2402970790863037109375000, 7756636.59, -363944.043, 122
1397835639.1153430938720703125000000, 7756623.539, -363935.955, 123
1397835640.9903469085693359375000000, 7756610.526, -363927.88, 124
1397835642.8654069900512695312500000, 7756597.586, -363919.941, 125
1397835644.7403650283813476562500000, 7756584.582, -363912.115, 126
1397835646.7403779029846191406250000, 7756571.007, -363903.828, 127
1397835648.7404561042785644531250000, 7756557.994, -363895.781, 128
1397835651.2404670715332031250000000, 7756545.78, -363886.534, 129
1397835654.7404689788818359375000000, 7756536.427, -363874.756, 130
1397835661.3655159473419189453125000, 7756530.034, -363861.159, 131
1397835664.4906029701232910156250000, 7756526.401, -363846.268, 132
1397835667.2406001091003417968750000, 7756527.194, -363831.224, 133
1397835669.9906120300292968750000000, 7756529.171, -363816.13, 134
1397835672.4906630516052246093750000, 7756531.408, -363800.998, 135
1397835675.2406530380249023437500000, 7756534.49, -363785.91, 136
1397835677.8656070232391357421875000, 7756540.54, -363772.055, 137
1397835680.7406818866729736328125000, 7756549.992, -363759.646, 138
1397835683.3656830787658691406250000, 7756562.066, -363749.596, 139
1397835685.7408010959625244140625000, 7756574.202, -363740.056, 140
1397835687.9907560348510742187500000, 7756586.19, -363730.86, 141
1397835690.2407670021057128906250000, 7756598.33, -363721.456, 142
1397835692.6158010959625244140625000, 7756610.632, -363711.809, 143
1397835695.1158020496368408203125000, 7756622.738, -363702.347, 144
1397835697.2408120632171630859375000, 7756634.892, -363692.898, 145
1397835699.2408580780029296875000000, 7756646.991, -363683.442, 146
1397835701.3658249378204345703125000, 7756659.734, -363674.009, 147
1397835703.4908869266510009765625000, 7756673.24, -363666.001, 148
1397835705.6158909797668457031250000, 7756687.727, -363660.055, 149
1397835707.7408909797668457031250000, 7756702.931, -363655.928, 150
1397835709.8659029006958007812500000, 7756718.294, -363654.007, 151
1397835712.1159288883209228515625000, 7756734.054, -363654.247, 152
1397835714.3660180568695068359375000, 7756749.081, -363655.867, 153
1397835716.7409579753875732421875000, 7756764.5, -363657.662, 154
1397835719.1159999370574951171875000, 7756779.44, -363659.549, 155
1397835721.3660659790039062500000000, 7756794.905, -363661.428, 156
1397835723.4910740852355957031250000, 7756810.465, -363663.332, 157
1397835725.6159620285034179687500000, 7756826.159, -363665.274, 158
1397835727.7410609722137451171875000, 7756841.317, -363667.149, 159
1397835729.8660829067230224609375000, 7756856.391, -363669.048, 160
1397835732.1160581111907958984375000, 7756872.082, -363671.231, 161
1397835734.2411060333251953125000000, 7756887.927, -363673.327, 162
1397835736.2410919666290283203125000, 7756903.073, -363675.345, 163
1397835738.3661909103393554687500000, 7756918.835, -363677.345, 164
1397835740.4911420345306396484375000, 7756934.188, -363679.457, 165
1397835742.7411220073699951171875000, 7756949.891, -363681.563, 166
1397835745.1161689758300781250000000, 7756965.455, -363683.453, 167
1397835747.4912559986114501953125000, 7756980.405, -363685.487, 168
1397835749.8662729263305664062500000, 7756995.748, -363687.503, 169
1397835752.1162889003753662109375000, 7757010.871, -363689.551, 170
1397835754.3662970066070556640625000, 7757025.974, -363691.461, 171
1397835757.3663060665130615234375000, 7757040.913, -363693.369, 172
1397835761.4913899898529052734375000, 7757056.052, -363695.557, 173
1397835764.8664000034332275390625000, 7757071.319, -363697.402, 174
1397835768.2413949966430664062500000, 7757085.275, -363691.815, 175
1397835771.2414319515228271484375000, 7757098.269, -363683.901, 176
1397835775.2414989471435546875000000, 7757111.532, -363676.047, 177
1397835777.6164610385894775390625000, 7757124.731, -363668.664, 178
1397835779.8664400577545166015625000, 7757138.094, -363661.255, 179
1397835782.3664450645446777343750000, 7757151.337, -363653.641, 180
1397835785.1165709495544433593750000, 7757163.472, -363644.546, 181
1397835787.7415440082550048828125000, 7757170.477, -363630.697, 182
1397835790.1166040897369384765625000, 7757175.866, -363616.637, 183
1397835792.6165940761566162109375000, 7757185.76, -363604.317, 184
1397835794.8666789531707763671875000, 7757198.343, -363595.78, 185
1397835796.8667030334472656250000000, 7757211.279, -363587.551, 186
1397835798.9916009902954101562500000, 7757224.479, -363578.692, 187
1397835801.1166629791259765625000000, 7757237.021, -363569.566, 188
1397835803.2417380809783935546875000, 7757248.938, -363560.17, 189
1397835805.4917230606079101562500000, 7757260.282, -363550.186, 190
1397835807.7416999340057373046875000, 7757271.421, -363539.763, 191
1397835809.9917979240417480468750000, 7757282.598, -363528.883, 192
1397835812.1168088912963867187500000, 7757293.476, -363518.213, 193
1397835814.3668069839477539062500000, 7757304.414, -363507.176, 194
1397835816.7418150901794433593750000, 7757315.843, -363497.018, 195
1397835819.2418649196624755859375000, 7757330.946, -363492.588, 196
1397835821.6167728900909423828125000, 7757345.776, -363495.588, 197
1397835823.9918050765991210937500000, 7757360.466, -363500.384, 198
1397835826.1168780326843261718750000, 7757374.166, -363506.824, 199
1397835828.2418971061706542968750000, 7757386.945, -363515.831, 200
1397835830.3669259548187255859375000, 7757397.512, -363526.616, 201
1397835832.6169390678405761718750000, 7757407.214, -363538.907, 202
1397835834.7419369220733642578125000, 7757416.574, -363551.154, 203
1397835836.7419669628143310546875000, 7757425.806, -363563.176, 204
1397835838.7419569492340087890625000, 7757435.038, -363575.363, 205
1397835840.8670051097869873046875000, 7757444.736, -363587.952, 206
1397835842.9919929504394531250000000, 7757454.054, -363600.13, 207
1397835845.2419910430908203125000000, 7757463.336, -363612.55, 208
1397835847.6169710159301757812500000, 7757472.813, -363625.224, 209
1397835850.1169528961181640625000000, 7757482.973, -363636.544, 210
1397835852.7419700622558593750000000, 7757494.765, -363645.986, 211
1397835855.2420310974121093750000000, 7757508.372, -363653.428, 212
1397835857.4920289516448974609375000, 7757523.033, -363657.582, 213
1397835859.8670699596405029296875000, 7757539.279, -363659.81, 214
1397835862.1171979904174804687500000, 7757554.368, -363660.37, 215
1397835864.4921550750732421875000000, 7757569.332, -363659.024, 216
1397835867.6171870231628417968750000, 7757584.651, -363656.124, 217
1397835870.1172459125518798828125000, 7757599.651, -363652.368, 218
1397835872.6172530651092529296875000, 7757614.497, -363647.498, 219
1397835874.8672599792480468750000000, 7757627.58, -363639.947, 220
1397835876.9922869205474853515625000, 7757639.871, -363630.592, 221
